ID_venta,fecha,ID_cliente,ID_producto,cantidad,precio_unitario,total
577,2024-07-30,398,49,4,34.81,139.24
578,2024-07-31,101,7,6,57.21,343.26
579,2024-08-01,291,30,7,348.83,2441.81
580,2024-08-02,342,22,9,299.81,2698.29
581,2024-08-03,281,11,7,58.73,411.10999999999996
582,2024-08-04,412,28,8,164.65,1317.2
583,2024-08-05,347,5,9,75.13,676.17
584,2024-08-06,236,19,1,122.14,122.14
585,2024-08-07,362,25,6,165.34,992.04
586,2024-08-08,371,17,4,223.77,895.08
587,2024-08-09,67,11,7,58.73,411.10999999999996
588,2024-08-10,237,7,9,57.21,514.89
589,2024-08-11,222,29,7,458.18,3207.26
590,2024-08-12,376,24,3,401.09,1203.27
591,2024-08-13,356,43,2,464.59,929.18
592,2024-08-14,226,49,1,34.81,34.81
593,2024-08-15,4,39,4,182.82,731.28
594,2024-08-16,472,44,9,373.28,3359.5199999999995
595,2024-08-17,346,37,4,201.63,806.52
596,2024-08-18,477,38,1,316.05,316.05
597,2024-08-19,282,43,2,464.59,929.18
598,2024-08-20,359,49,4,34.81,139.24
599,2024-08-21,278,40,2,242.68,485.36
600,2024-08-22,150,50,7,28.79,201.53
601,2024-08-23,427,20,5,443.87,2219.35
602,2024-08-24,454,42,9,325.57,2930.13
603,2024-08-25,290,25,8,165.34,1322.72
604,2024-08-26,327,3,9,304.61,2741.4900000000002
605,2024-08-27,238,9,4,405.61,1622.44
606,2024-08-28,299,22,8,299.81,2398.48
607,2024-08-29,341,39,2,182.82,365.64
608,2024-08-30,91,49,3,34.81,104.43
609,2024-08-31,456,19,2,122.14,244.28
610,2024-09-01,333,3,5,304.61,1523.0500000000002
611,2024-09-02,447,18,4,395.62,1582.48
612,2024-09-03,494,35,7,148.02,1036.14
613,2024-09-04,412,46,1,52.46,52.46
614,2024-09-05,125,36,9,98.82,889.3799999999999
615,2024-09-06,436,19,5,122.14,610.7
616,2024-09-07,247,43,8,464.59,3716.72
617,2024-09-08,147,32,5,32.41,162.04999999999998
618,2024-09-09,177,31,8,195.69,1565.52
619,2024-09-10,320,22,8,299.81,2398.48
620,2024-09-11,385,17,8,223.77,1790.16
621,2024-09-12,322,13,9,402.07,3618.63
622,2024-09-13,125,41,2,238.78,477.56
623,2024-09-14,343,35,4,148.02,592.08
624,2024-09-15,203,35,7,148.02,1036.14
625,2024-09-16,153,43,3,464.59,1393.77
626,2024-09-17,413,7,4,57.21,228.84
627,2024-09-18,335,38,1,316.05,316.05
628,2024-09-19,99,40,1,242.68,242.68
629,2024-09-20,482,11,2,58.73,117.46
630,2024-09-21,271,28,8,164.65,1317.2
631,2024-09-22,83,1,3,296.6,889.8000000000001
632,2024-09-23,4,19,7,122.14,854.98
633,2024-09-24,177,2,6,202.66,1215.96
634,2024-09-25,134,6,8,24.55,196.4
635,2024-09-26,64,40,6,242.68,1456.08
636,2024-09-27,429,45,8,114.61,916.88
637,2024-09-28,446,8,6,427.54,2565.2400000000002
638,2024-09-29,302,37,1,201.63,201.63
639,2024-09-30,342,13,6,402.07,2412.42
640,2024-10-01,6,35,3,148.02,444.06000000000006
641,2024-10-02,189,18,8,395.62,3164.96
642,2024-10-03,170,5,9,75.13,676.17
643,2024-10-04,482,26,8,314.52,2516.16
644,2024-10-05,346,31,5,195.69,978.45
645,2024-10-06,391,5,6,75.13,450.78
646,2024-10-07,29,13,1,402.07,402.07
647,2024-10-08,386,24,6,401.09,2406.54
648,2024-10-09,402,48,2,66.11,132.22
649,2024-10-10,119,18,8,395.62,3164.96
650,2024-10-11,353,24,9,401.09,3609.81
651,2024-10-12,493,40,9,242.68,2184.12
652,2024-10-13,91,46,5,52.46,262.3
653,2024-10-14,62,15,9,321.97,2897.7300000000005
654,2024-10-15,152,8,4,427.54,1710.16
655,2024-10-16,212,1,8,296.6,2372.8
656,2024-10-17,107,36,1,98.82,98.82
657,2024-10-18,26,21,1,293.67,293.67
658,2024-10-19,88,25,8,165.34,1322.72
659,2024-10-20,482,28,3,164.65,493.95000000000005
660,2024-10-21,362,33,3,338.95,1016.8499999999999
661,2024-10-22,424,45,2,114.61,229.22
662,2024-10-23,52,15,5,321.97,1609.8500000000001
663,2024-10-24,194,1,9,296.6,2669.4
664,2024-10-25,197,15,6,321.97,1931.8200000000002
665,2024-10-26,126,42,1,325.57,325.57
666,2024-10-27,166,6,7,24.55,171.85
667,2024-10-28,301,49,3,34.81,104.43
668,2024-10-29,160,29,3,458.18,1374.54
669,2024-10-30,261,21,6,293.67,1762.02
670,2024-10-31,428,1,4,296.6,1186.4
671,2024-11-01,314,46,8,52.46,419.68
672,2024-11-02,112,12,5,64.18,320.90000000000003
673,2024-11-03,360,37,7,201.63,1411.4099999999999
674,2024-11-04,117,19,3,122.14,366.42
675,2024-11-05,249,28,2,164.65,329.3
676,2024-11-06,257,27,6,418.06,2508.36
677,2024-11-07,448,32,1,32.41,32.41
678,2024-11-08,278,13,5,402.07,2010.35
679,2024-11-09,332,5,9,75.13,676.17
680,2024-11-10,347,29,3,458.18,1374.54
681,2024-11-11,51,24,8,401.09,3208.72
682,2024-11-12,36,35,4,148.02,592.08
683,2024-11-13,267,9,6,405.61,2433.66
684,2024-11-14,178,3,3,304.61,913.83
685,2024-11-15,232,36,3,98.82,296.46
686,2024-11-16,136,50,5,28.79,143.95
687,2024-11-17,55,17,7,223.77,1566.39
688,2024-11-18,286,30,9,348.83,3139.47
689,2024-11-19,221,18,5,395.62,1978.1
690,2024-11-20,324,27,8,418.06,3344.48
691,2024-11-21,305,19,7,122.14,854.98
692,2024-11-22,198,15,4,321.97,1287.88
693,2024-11-23,49,2,8,202.66,1621.28
694,2024-11-24,180,5,1,75.13,75.13
695,2024-11-25,470,43,3,464.59,1393.77
696,2024-11-26,36,47,7,453.76,3176.3199999999997
697,2024-11-27,374,27,9,418.06,3762.54
698,2024-11-28,175,20,7,443.87,3107.09
699,2024-11-29,480,45,7,114.61,802.27
700,2024-11-30,64,35,1,148.02,148.02
701,2024-12-01,268,17,9,223.77,2013.93
702,2024-12-02,292,42,5,325.57,1627.85
703,2024-12-03,255,10,4,195.03,780.12
704,2024-12-04,167,24,3,401.09,1203.27
705,2024-12-05,12,20,2,443.87,887.74
706,2024-12-06,37,13,6,402.07,2412.42
707,2024-12-07,451,4,2,419.48,838.96
708,2024-12-08,292,22,2,299.81,599.62
709,2024-12-09,349,25,9,165.34,1488.06
710,2024-12-10,279,20,9,443.87,3994.83
711,2024-12-11,62,29,9,458.18,4123.62
712,2024-12-12,208,32,7,32.41,226.86999999999998
713,2024-12-13,320,17,8,223.77,1790.16
714,2024-12-14,413,13,8,402.07,3216.56
715,2024-12-15,256,37,2,201.63,403.26
716,2024-12-16,9,36,7,98.82,691.74
717,2024-12-17,398,46,5,52.46,262.3
718,2024-12-18,412,9,1,405.61,405.61
719,2024-12-19,247,37,5,201.63,1008.15
720,2024-12-20,486,3,1,304.61,304.61
721,2024-12-21,200,35,8,148.02,1184.16
722,2024-12-22,34,36,6,98.82,592.92
723,2024-12-23,1,14,1,7.01,7.01
724,2024-12-24,388,43,9,464.59,4181.3099999999995
725,2024-12-25,40,28,9,164.65,1481.8500000000001
726,2024-12-26,469,49,9,34.81,313.29
727,2024-12-27,334,23,1,190.34,190.34
728,2024-12-28,146,38,1,316.05,316.05
729,2024-12-29,64,23,8,190.34,1522.72
730,2024-12-30,392,11,7,58.73,411.10999999999996
731,2024-12-31,498,23,8,190.34,1522.72
732,2025-01-01,3,6,2,24.55,49.1
733,2025-01-02,489,38,8,316.05,2528.4
734,2025-01-03,236,44,4,373.28,1493.12
735,2025-01-04,380,14,4,7.01,28.04
736,2025-01-05,469,32,1,32.41,32.41
737,2025-01-06,293,32,9,32.41,291.68999999999994
738,2025-01-07,381,1,2,296.6,593.2
739,2025-01-08,499,19,8,122.14,977.12
740,2025-01-09,197,21,7,293.67,2055.69
741,2025-01-10,41,40,9,242.68,2184.12
742,2025-01-11,135,25,8,165.34,1322.72
743,2025-01-12,218,12,6,64.18,385.08000000000004
744,2025-01-13,430,26,1,314.52,314.52
745,2025-01-14,110,42,7,325.57,2278.99
746,2025-01-15,301,14,5,7.01,35.05
747,2025-01-16,403,42,2,325.57,651.14
748,2025-01-17,364,17,6,223.77,1342.6200000000001
749,2025-01-18,96,32,6,32.41,194.45999999999998
750,2025-01-19,62,41,9,238.78,2149.02
751,2025-01-20,416,20,5,443.87,2219.35
752,2025-01-21,33,14,7,7.01,49.07
753,2025-01-22,422,41,5,238.78,1193.9
754,2025-01-23,464,46,4,52.46,209.84
755,2025-01-24,181,39,6,182.82,1096.92
756,2025-01-25,87,9,8,405.61,3244.88
757,2025-01-26,218,50,2,28.79,57.58
758,2025-01-27,451,43,7,464.59,3252.1299999999997
759,2025-01-28,23,40,4,242.68,970.72
760,2025-01-29,283,18,9,395.62,3560.58
761,2025-01-30,218,3,2,304.61,609.22
762,2025-01-31,7,46,6,52.46,314.76
763,2025-02-01,186,7,2,57.21,114.42
764,2025-02-02,413,41,3,238.78,716.34
765,2025-02-03,251,34,5,373.84,1869.1999999999998
766,2025-02-04,165,32,3,32.41,97.22999999999999
767,2025-02-05,299,11,2,58.73,117.46
768,2025-02-06,45,26,9,314.52,2830.68
769,2025-02-07,78,38,9,316.05,2844.4500000000003
770,2025-02-08,311,50,3,28.79,86.37
771,2025-02-09,493,38,1,316.05,316.05
772,2025-02-10,207,20,3,443.87,1331.6100000000001
773,2025-02-11,289,44,5,373.28,1866.3999999999999
774,2025-02-12,60,3,5,304.61,1523.0500000000002
775,2025-02-13,451,33,7,338.95,2372.65
776,2025-02-14,55,1,8,296.6,2372.8
777,2025-02-15,335,15,6,321.97,1931.8200000000002
778,2025-02-16,271,23,8,190.34,1522.72
779,2025-02-17,294,50,8,28.79,230.32
780,2025-02-18,181,22,6,299.81,1798.8600000000001
781,2025-02-19,352,31,9,195.69,1761.21
782,2025-02-20,9,33,8,338.95,2711.6
783,2025-02-21,234,25,3,165.34,496.02
784,2025-02-22,116,48,8,66.11,528.88
785,2025-02-23,311,42,4,325.57,1302.28
786,2025-02-24,402,38,5,316.05,1580.25
787,2025-02-25,241,46,7,52.46,367.22
788,2025-02-26,139,23,6,190.34,1142.04
789,2025-02-27,279,10,6,195.03,1170.18
790,2025-02-28,19,10,6,195.03,1170.18
791,2025-03-01,195,4,1,419.48,419.48
792,2025-03-02,384,4,6,419.48,2516.88
793,2025-03-03,152,32,6,32.41,194.45999999999998
794,2025-03-04,338,27,5,418.06,2090.3
795,2025-03-05,421,45,4,114.61,458.44
796,2025-03-06,359,31,5,195.69,978.45
797,2025-03-07,262,35,8,148.02,1184.16
798,2025-03-08,203,10,9,195.03,1755.27
799,2025-03-09,380,22,3,299.81,899.4300000000001
800,2025-03-10,302,5,3,75.13,225.39
801,2025-03-11,495,27,6,418.06,2508.36
802,2025-03-12,96,31,8,195.69,1565.52
803,2025-03-13,343,4,8,419.48,3355.84
804,2025-03-14,445,50,2,28.79,57.58
805,2025-03-15,27,4,5,419.48,2097.4
806,2025-03-16,449,37,3,201.63,604.89
807,2025-03-17,442,1,5,296.6,1483.0
808,2025-03-18,391,19,2,122.14,244.28
809,2025-03-19,35,38,4,316.05,1264.2
810,2025-03-20,359,10,1,195.03,195.03
811,2025-03-21,402,46,1,52.46,52.46
812,2025-03-22,239,9,5,405.61,2028.0500000000002
813,2025-03-23,365,22,7,299.81,2098.67
814,2025-03-24,12,12,2,64.18,128.36
815,2025-03-25,483,44,6,373.28,2239.68
816,2025-03-26,132,42,1,325.57,325.57
817,2025-03-27,464,39,8,182.82,1462.56
818,2025-03-28,415,3,3,304.61,913.83
819,2025-03-29,321,23,3,190.34,571.02
820,2025-03-30,360,6,3,24.55,73.65
821,2025-03-31,180,10,6,195.03,1170.18
822,2025-04-01,86,29,4,458.18,1832.72
823,2025-04-02,448,16,6,315.23,1891.38
824,2025-04-03,205,34,9,373.84,3364.56
825,2025-04-04,100,23,6,190.34,1142.04
826,2025-04-05,46,26,5,314.52,1572.6
827,2025-04-06,335,2,2,202.66,405.32
828,2025-04-07,152,42,7,325.57,2278.99
829,2025-04-08,389,27,7,418.06,2926.42
830,2025-04-09,324,9,8,405.61,3244.88
831,2025-04-10,298,30,4,348.83,1395.32
832,2025-04-11,72,33,9,338.95,3050.5499999999997
833,2025-04-12,6,30,4,348.83,1395.32
834,2025-04-13,487,43,2,464.59,929.18
835,2025-04-14,348,1,5,296.6,1483.0
836,2025-04-15,160,22,9,299.81,2698.29
837,2025-04-16,362,50,2,28.79,57.58
838,2025-04-17,302,12,2,64.18,128.36
839,2025-04-18,151,32,4,32.41,129.64
840,2025-04-19,93,5,8,75.13,601.04
841,2025-04-20,323,7,4,57.21,228.84
842,2025-04-21,235,20,6,443.87,2663.2200000000003
843,2025-04-22,391,26,4,314.52,1258.08
844,2025-04-23,356,40,6,242.68,1456.08
845,2025-04-24,88,29,3,458.18,1374.54
846,2025-04-25,274,16,6,315.23,1891.38
847,2025-04-26,414,46,4,52.46,209.84
848,2025-04-27,249,15,9,321.97,2897.7300000000005
849,2025-04-28,340,14,9,7.01,63.089999999999996
850,2025-04-29,127,15,1,321.97,321.97
851,2025-04-30,424,27,9,418.06,3762.54
852,2025-05-01,435,38,8,316.05,2528.4
853,2025-05-02,98,22,8,299.81,2398.48
854,2025-05-03,138,50,4,28.79,115.16
855,2025-05-04,6,21,3,293.67,881.01
856,2025-05-05,329,8,6,427.54,2565.2400000000002
857,2025-05-06,253,15,2,321.97,643.94
858,2025-05-07,386,40,6,242.68,1456.08
859,2025-05-08,339,50,4,28.79,115.16
860,2025-05-09,256,26,5,314.52,1572.6
861,2025-05-10,363,48,8,66.11,528.88
862,2025-05-11,158,22,7,299.81,2098.67
863,2025-05-12,56,42,5,325.57,1627.85
864,2025-05-13,390,42,2,325.57,651.14
865,2025-05-14,196,36,8,98.82,790.56
866,2025-05-15,104,45,1,114.61,114.61
867,2025-05-16,396,9,9,405.61,3650.4900000000002
868,2025-05-17,26,6,1,24.55,24.55
869,2025-05-18,226,48,4,66.11,264.44
870,2025-05-19,192,5,1,75.13,75.13
871,2025-05-20,392,38,7,316.05,2212.35
872,2025-05-21,290,15,4,321.97,1287.88
873,2025-05-22,304,12,2,64.18,128.36
874,2025-05-23,335,24,7,401.09,2807.6299999999997
875,2025-05-24,146,32,5,32.41,162.04999999999998
876,2025-05-25,108,23,5,190.34,951.7
877,2025-05-26,497,45,3,114.61,343.83
878,2025-05-27,386,31,1,195.69,195.69
879,2025-05-28,374,20,2,443.87,887.74
880,2025-05-29,350,34,6,373.84,2243.04
881,2025-05-30,141,42,5,325.57,1627.85
882,2025-05-31,205,3,7,304.61,2132.27
883,2025-06-01,144,45,6,114.61,687.66
884,2025-06-02,209,42,3,325.57,976.71
885,2025-06-03,14,18,6,395.62,2373.7200000000003
886,2025-06-04,126,41,6,238.78,1432.68
887,2025-06-05,251,7,3,57.21,171.63
888,2025-06-06,85,40,8,242.68,1941.44
889,2025-06-07,208,26,7,314.52,2201.64
890,2025-06-08,314,40,5,242.68,1213.4
891,2025-06-09,289,15,8,321.97,2575.76
892,2025-06-10,245,10,6,195.03,1170.18
893,2025-06-11,285,23,4,190.34,761.36
894,2025-06-12,62,12,6,64.18,385.08000000000004
895,2025-06-13,55,49,5,34.81,174.05
896,2025-06-14,415,22,8,299.81,2398.48
897,2025-06-15,215,6,4,24.55,98.2
898,2025-06-16,192,24,8,401.09,3208.72
899,2025-06-17,238,23,4,190.34,761.36
900,2025-06-18,250,16,8,315.23,2521.84
901,2025-06-19,440,16,8,315.23,2521.84
902,2025-06-20,400,42,4,325.57,1302.28
903,2025-06-21,417,45,1,114.61,114.61
904,2025-06-22,235,50,6,28.79,172.74
905,2025-06-23,134,44,7,373.28,2612.96
906,2025-06-24,452,23,4,190.34,761.36
907,2025-06-25,439,6,5,24.55,122.75
908,2025-06-26,85,47,8,453.76,3630.08
909,2025-06-27,323,30,8,348.83,2790.64
910,2025-06-28,147,19,1,122.14,122.14
911,2025-06-29,187,3,3,304.61,913.83
912,2025-06-30,217,30,5,348.83,1744.1499999999999
913,2025-07-01,273,2,9,202.66,1823.94
914,2025-07-02,216,40,7,242.68,1698.76
915,2025-07-03,225,8,9,427.54,3847.86
916,2025-07-04,473,35,7,148.02,1036.14
917,2025-07-05,460,31,4,195.69,782.76
918,2025-07-06,101,3,6,304.61,1827.66
919,2025-07-07,317,28,1,164.65,164.65
920,2025-07-08,334,47,6,453.76,2722.56
921,2025-07-09,196,50,4,28.79,115.16
922,2025-07-10,397,27,8,418.06,3344.48
923,2025-07-11,39,19,5,122.14,610.7
924,2025-07-12,407,38,6,316.05,1896.3000000000002
925,2025-07-13,440,46,2,52.46,104.92
926,2025-07-14,191,29,6,458.18,2749.08
927,2025-07-15,39,37,8,201.63,1613.04
928,2025-07-16,70,6,1,24.55,24.55
929,2025-07-17,85,18,7,395.62,2769.34
930,2025-07-18,78,6,8,24.55,196.4
931,2025-07-19,388,24,9,401.09,3609.81
932,2025-07-20,316,43,6,464.59,2787.54
933,2025-07-21,319,21,5,293.67,1468.3500000000001
934,2025-07-22,155,36,4,98.82,395.28
935,2025-07-23,313,21,6,293.67,1762.02
936,2025-07-24,442,29,9,458.18,4123.62
937,2025-07-25,27,8,3,427.54,1282.6200000000001
938,2025-07-26,377,18,9,395.62,3560.58
939,2025-07-27,255,10,6,195.03,1170.18
940,2025-07-28,428,44,3,373.28,1119.84
941,2025-07-29,379,19,3,122.14,366.42
942,2025-07-30,439,32,8,32.41,259.28
943,2025-07-31,351,43,4,464.59,1858.36
944,2025-08-01,158,28,6,164.65,987.9000000000001
945,2025-08-02,400,32,8,32.41,259.28
946,2025-08-03,302,37,3,201.63,604.89
947,2025-08-04,168,5,7,75.13,525.91
948,2025-08-05,79,15,7,321.97,2253.79
949,2025-08-06,74,41,4,238.78,955.12
950,2025-08-07,2,47,5,453.76,2268.8
951,2025-08-08,251,34,2,373.84,747.68
952,2025-08-09,139,25,5,165.34,826.7
953,2025-08-10,258,39,2,182.82,365.64
954,2025-08-11,366,9,4,405.61,1622.44
955,2025-08-12,143,47,4,453.76,1815.04
956,2025-08-13,32,35,3,148.02,444.06000000000006
957,2025-08-14,350,23,9,190.34,1713.06
958,2025-08-15,206,39,5,182.82,914.0999999999999
959,2025-08-16,343,22,6,299.81,1798.8600000000001
960,2025-08-17,440,39,7,182.82,1279.74
961,2025-08-18,405,17,8,223.77,1790.16
962,2025-08-19,176,2,8,202.66,1621.28
963,2025-08-20,387,49,2,34.81,69.62
964,2025-08-21,450,28,8,164.65,1317.2
965,2025-08-22,114,21,8,293.67,2349.36
966,2025-08-23,70,25,5,165.34,826.7
967,2025-08-24,77,25,2,165.34,330.68
968,2025-08-25,157,22,4,299.81,1199.24
969,2025-08-26,5,45,6,114.61,687.66
970,2025-08-27,479,26,3,314.52,943.56
971,2025-08-28,395,24,3,401.09,1203.27
972,2025-08-29,499,3,2,304.61,609.22
973,2025-08-30,188,16,7,315.23,2206.61
974,2025-08-31,143,25,7,165.34,1157.38
975,2025-09-01,40,46,2,52.46,104.92
976,2025-09-02,295,12,5,64.18,320.90000000000003
977,2025-09-03,346,27,3,418.06,1254.18
978,2025-09-04,42,26,2,314.52,629.04
979,2025-09-05,490,22,2,299.81,599.62
980,2025-09-06,475,25,8,165.34,1322.72
981,2025-09-07,258,10,4,195.03,780.12
982,2025-09-08,251,6,1,24.55,24.55
983,2025-09-09,31,26,5,314.52,1572.6
984,2025-09-10,466,29,2,458.18,916.36
985,2025-09-11,201,5,7,75.13,525.91
986,2025-09-12,354,34,8,373.84,2990.72
987,2025-09-13,303,15,7,321.97,2253.79
988,2025-09-14,152,9,7,405.61,2839.27
989,2025-09-15,487,8,6,427.54,2565.2400000000002
990,2025-09-16,378,22,2,299.81,599.62
991,2025-09-17,215,11,4,58.73,234.92
992,2025-09-18,478,15,2,321.97,643.94
993,2025-09-19,288,49,6,34.81,208.86
994,2025-09-20,166,34,8,373.84,2990.72
995,2025-09-21,399,4,2,419.48,838.96
996,2025-09-22,274,14,8,7.01,56.08
997,2025-09-23,325,43,7,464.59,3252.1299999999997
998,2025-09-24,296,14,2,7.01,14.02
999,2025-09-25,369,2,3,202.66,607.98
1000,2025-09-26,141,44,5,373.28,1866.3999999999999
1001,2025-09-27,325,23,9,190.34,1713.06
1002,2025-09-28,390,8,1,427.54,427.54
1003,2025-09-29,421,31,4,195.69,782.76
1004,2025-09-30,181,20,6,443.87,2663.2200000000003
1005,2025-10-01,16,23,2,190.34,380.68
1006,2025-10-02,330,18,1,395.62,395.62
1007,2025-10-03,65,33,2,338.95,677.9
1008,2025-10-04,344,44,1,373.28,373.28
1009,2025-10-05,459,37,4,201.63,806.52
1010,2025-10-06,405,22,5,299.81,1499.05
1011,2025-10-07,56,6,5,24.55,122.75
1012,2025-10-08,97,42,3,325.57,976.71
1013,2025-10-09,221,37,1,201.63,201.63
1014,2025-10-10,406,43,5,464.59,2322.95
1015,2025-10-11,227,33,9,338.95,3050.5499999999997
1016,2025-10-12,378,27,8,418.06,3344.48
1017,2025-10-13,178,24,9,401.09,3609.81
1018,2025-10-14,245,38,4,316.05,1264.2
1019,2025-10-15,59,19,7,122.14,854.98
1020,2025-10-16,476,50,4,28.79,115.16
1021,2025-10-17,485,44,1,373.28,373.28
1022,2025-10-18,279,49,2,34.81,69.62
1023,2025-10-19,156,11,4,58.73,234.92
1024,2025-10-20,478,7,4,57.21,228.84
1025,2025-10-21,374,37,1,201.63,201.63
1026,2025-10-22,467,50,4,28.79,115.16
1027,2025-10-23,491,35,4,148.02,592.08
1028,2025-10-24,23,12,6,64.18,385.08000000000004
1029,2025-10-25,394,21,8,293.67,2349.36
1030,2025-10-26,383,40,3,242.68,728.04
1031,2025-10-27,420,12,8,64.18,513.44
1032,2025-10-28,421,48,4,66.11,264.44
1033,2025-10-29,424,12,5,64.18,320.90000000000003
1034,2025-10-30,271,5,7,75.13,525.91
1035,2025-10-31,346,41,5,238.78,1193.9
1036,2025-11-01,198,28,3,164.65,493.95000000000005
1037,2025-11-02,310,14,7,7.01,49.07
1038,2025-11-03,282,26,3,314.52,943.56
1039,2025-11-04,431,19,9,122.14,1099.26
1040,2025-11-05,444,44,7,373.28,2612.96
1041,2025-11-06,460,15,1,321.97,321.97
1042,2025-11-07,88,2,9,202.66,1823.94
1043,2025-11-08,370,33,6,338.95,2033.6999999999998
1044,2025-11-09,498,26,6,314.52,1887.12
1045,2025-11-10,373,7,5,57.21,286.05
1046,2025-11-11,420,29,1,458.18,458.18
1047,2025-11-12,374,28,9,164.65,1481.8500000000001
1048,2025-11-13,26,15,6,321.97,1931.8200000000002
1049,2025-11-14,359,39,1,182.82,182.82
1050,2025-11-15,248,48,4,66.11,264.44
1051,2025-11-16,145,2,2,202.66,405.32
1052,2025-11-17,476,10,7,195.03,1365.21
1053,2025-11-18,354,50,9,28.79,259.11
1054,2025-11-19,136,35,8,148.02,1184.16
1055,2025-11-20,311,41,1,238.78,238.78
1056,2025-11-21,85,43,7,464.59,3252.1299999999997
1057,2025-11-22,485,18,3,395.62,1186.8600000000001
1058,2025-11-23,81,36,7,98.82,691.74
1059,2025-11-24,331,36,6,98.82,592.92
1060,2025-11-25,456,6,1,24.55,24.55
1061,2025-11-26,368,16,3,315.23,945.69
1062,2025-11-27,413,50,2,28.79,57.58
1063,2025-11-28,226,2,8,202.66,1621.28
1064,2025-11-29,239,38,4,316.05,1264.2
1065,2025-11-30,365,50,7,28.79,201.53
1066,2025-12-01,251,33,9,338.95,3050.5499999999997
1067,2025-12-02,266,20,5,443.87,2219.35
1068,2025-12-03,341,10,5,195.03,975.15
1069,2025-12-04,345,48,1,66.11,66.11
1070,2025-12-05,88,32,9,32.41,291.68999999999994
1071,2025-12-06,239,17,4,223.77,895.08
1072,2025-12-07,274,35,9,148.02,1332.18
1073,2025-12-08,124,2,8,202.66,1621.28
1074,2025-12-09,405,32,4,32.41,129.64
1075,2025-12-10,81,15,3,321.97,965.9100000000001
1076,2025-12-11,123,16,2,315.23,630.46
1077,2025-12-12,219,13,9,402.07,3618.63
1078,2025-12-13,220,25,9,165.34,1488.06
1079,2025-12-14,16,25,4,165.34,661.36
1080,2025-12-15,49,10,4,195.03,780.12
1081,2025-12-16,460,39,8,182.82,1462.56
1082,2025-12-17,368,23,8,190.34,1522.72
1083,2025-12-18,20,32,4,32.41,129.64
1084,2025-12-19,203,6,6,24.55,147.3
1085,2025-12-20,14,18,9,395.62,3560.58
1086,2025-12-21,348,16,8,315.23,2521.84
1087,2025-12-22,29,19,1,122.14,122.14
1088,2025-12-23,12,2,5,202.66,1013.3
1089,2025-12-24,463,45,1,114.61,114.61
1090,2025-12-25,264,48,9,66.11,594.99
1091,2025-12-26,138,19,9,122.14,1099.26
1092,2025-12-27,171,37,9,201.63,1814.67
1093,2025-12-28,19,7,2,57.21,114.42
1094,2025-12-29,382,22,7,299.81,2098.67
1095,2025-12-30,213,17,7,223.77,1566.39
1096,2025-12-31,400,48,6,66.11,396.65999999999997
1097,2026-01-01,216,28,3,164.65,493.95000000000005
1098,2026-01-02,236,23,7,190.34,1332.38
1099,2026-01-03,457,42,8,325.57,2604.56
1100,2026-01-04,382,50,7,28.79,201.53
1101,2026-01-05,19,22,2,299.81,599.62
1102,2026-01-06,412,23,6,190.34,1142.04
1103,2026-01-07,347,35,5,148.02,740.1
1104,2026-01-08,384,19,3,122.14,366.42
1105,2026-01-09,441,29,2,458.18,916.36
1106,2026-01-10,463,12,9,64.18,577.6200000000001
1107,2026-01-11,234,16,2,315.23,630.46
1108,2026-01-12,151,8,9,427.54,3847.86
1109,2026-01-13,15,9,8,405.61,3244.88
1110,2026-01-14,217,22,4,299.81,1199.24
1111,2026-01-15,374,10,9,195.03,1755.27
1112,2026-01-16,146,35,9,148.02,1332.18
1113,2026-01-17,447,38,6,316.05,1896.3000000000002
1114,2026-01-18,181,34,9,373.84,3364.56
1115,2026-01-19,138,36,5,98.82,494.09999999999997
1116,2026-01-20,124,32,9,32.41,291.68999999999994
1117,2026-01-21,84,27,5,418.06,2090.3
1118,2026-01-22,382,43,9,464.59,4181.3099999999995
1119,2026-01-23,278,44,3,373.28,1119.84
1120,2026-01-24,500,21,2,293.67,587.34
1121,2026-01-25,91,34,4,373.84,1495.36
1122,2026-01-26,410,35,8,148.02,1184.16
1123,2026-01-27,317,46,3,52.46,157.38
1124,2026-01-28,409,10,3,195.03,585.09
1125,2026-01-29,247,44,1,373.28,373.28
1126,2026-01-30,253,7,5,57.21,286.05
1127,2026-01-31,399,8,9,427.54,3847.86
1128,2026-02-01,245,42,1,325.57,325.57
1129,2026-02-02,37,38,9,316.05,2844.4500000000003
1130,2026-02-03,218,40,5,242.68,1213.4
1131,2026-02-04,356,4,2,419.48,838.96
1132,2026-02-05,69,19,5,122.14,610.7
1133,2026-02-06,345,2,2,202.66,405.32
1134,2026-02-07,304,13,2,402.07,804.14
1135,2026-02-08,242,2,6,202.66,1215.96
1136,2026-02-09,117,23,5,190.34,951.7
1137,2026-02-10,324,29,9,458.18,4123.62
1138,2026-02-11,57,11,6,58.73,352.38
1139,2026-02-12,140,4,2,419.48,838.96
